text,label
"Middle finger to the feds, kill them all if I could via @user #auspol #africangangs #sendthemback",1
"Cruel mistress wanted, will pay 5$ a week, to be her bitch 24/7 #findom #loser #humanatm #walletrape #FemaleSupremacy #paypig",1
"me to michael  ""i use to think that you could judge someone by their shoes but now that that bitch bought checked vans i guess you can't.""",0
Screw diversity. American unity makes America stronger. The left wants a cacaphony of voices to weaken us. #BuildThatWall#IngrahamAngle #MAGA,1
@user @user @user Stop the invasion of 3rd world immigrants. Support Europeans to have more children. Preserve our culture and history. Stop Islam! #stop_islamization #StopInvasion ##complicediSalvini #REFUGEESNOTWELCOME,1
@user @user this bitch nigga ain't even got the gal to @ me    tryna get brian daddy dick actin like aï¿½,0
Katie can you remove URSELF from the group text ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ no bitch you do it I don't even read that bullshit anyways ï¿½ï,1
Drink a whole glass of water right now bitch.,0
@user #IllegalAliens is accurate.#IllegalAliens is TRUTH.The Left must be stopped from changing our History and manipulating the Present with their insane madness via made up PC Crap.,0
A bitch will  fuck with 4 different niggas and all of em to be faithful to her ï¿½ï¿½ï¿½ï¿½HOE YOU CRAZY!!! ï¿½ï,1
#nonSense we do not want this in US. #MuslimBan no people from these countries should be allowed without proper vetting. It is really scary imagine #ShariaLaw#EndDiversity#EndChainMigration,1
@user LOLOLOLOLOLOLOL!! Damn. This guy really is a political WHORE. A first class bend-me-over bitch.,0
fun fact: this is a 1975 lyric and some local bitch tried saying this was about her & that I called her a whore inï¿½,1
@user I'm just being fr. This swamp cunt ass bitch had the NERVE to call the cops because she wanted to start some shit bc her man,1
#IllegalAliens is nothing more than an accurate description.,0
#BuildTheDamnWalland keep this criminal trash out of USA #NoDACA #2A,1
Morning.  Twitter is being anal and trying to be a safe space for terminally offended.  Don't say cunt fuck bitch wanker ... cunts,1
"@user Fuck your bitch ass. Soft ass muhfugga. LBJ going to LAL next year anyway, hoe.",0
"@user No, you're semi-woke.1- Firang hatred for Gypsies us a fact.2- Any anti-Firang force, even the jihadi Rapefugee hordes, are a plus for Hindus.If you disagree with 1, it's okay. If you think 2 is absurd, you have issues. End of story.",1
Monkeypox in England. Tubercolosi and other contagious diseases on the increase in Italy.Of course for leftist idiots nothing to do with the massive influx of immigrants into Europe.#stopimmigration,1
#DeportThemAll The only money any illegals should recieve should be a ticket back to where they are from! Nothing More!#EndIllegalImmigration #EndDACA#EndChainMigration #NoAmnesty#EndVisaLottery #EndSanctuaryCities #NoWelfareForImmigrants#AmericaFirst #BuildTheWall,1
@user Being gay is a fucking superpower embrace it bitch you Betts shut these hoes down #nottodaysatan,0
@user @user DO NOT IMSULT MY FANS BITCH,0
"#IllegalAliens are a thing. #Fascim is a thing too. Pretending the good guys are the bad guys is a thing the left likes to do all the time. #NeverForget the #holocaust either & how it happened. Bad guys took over & began to ""diminish"" their enemies for their agenda. #hypocrisy",0
@user @user Well read wah he posted very well n u will know why karma will hit him like a bitch,0
Interesting that Dems say they support 1st Amendment; yet they are the only ones who SUPPRESS free speech by preventing opposing viewpoints (conservatives) speaking at universities. #MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue,0
"Chyron on @user show:RINO McConnell wants to wait to #BuildThatWall until after the primaries.Like every other personality on a @user network, hes now a full-blown RWNJ propagandist.This happens only with the explicit endorsement of @user .",0
Bitch nobody really cared about u in 2010 tbh. You was just some regular hoe in videos. Cardi making music sis ï¿½ï,1
"@user @user Don't tell me this isn't a damn invasion! BUILD THE WALL NOW! Give the president the funding, immediately. Enough is enough! Do your jobs! Protect America!#BuildThatWall #BuildThatWallNow @user @user @user @user @user @user @user",1
Which is why @user will walk across broken glass to keep our borders wide open. #IllegalAliens are literally determining the balance of power in our nation.,0
CANT PEOPLE HAVE NEW FRIENDS?! WHY DO YOU HAVE TO KEEP THOES PEOPLE ALL TO YOURSELF?! TF BITCH!!,0
Bitch you can go around me I'm not moving dumb hoe,1
"@user TF you gonna do hoe ass ? get the fuck outta my dm's hoe, unless you really wanna it bitch",1
"If they are undocumented, they are illegal aliens. Im a documented Latina. Call them what they are Illegal Aliens #IllegalAliens",0
Snake ass hoe I could never fwy I know you're writing STATEMENTS BITCH! U really wanna talk to twitter,1
Everything I need to know about Islam I learned on 9/11#BanIslam #NoDACADeal #EndDACA #NoDreamers #IslamIsTheProblem #NoAmnesty #NoSanctuary #NoTolerance #NoMercy #AmericaFirst #AmericansFirst #AmericansHaveDreams #MAGA #BuildTheWall #DeportThemAll #1A #2A,0
@user It's going to make people push harder against #IllegalAliens #humantrafficking #OpenBorders #Globalists #WalkAway #WednesdayWisdom #WWG1WGA #SayBraveThings,0
Karma is a fat bitch!!! #asshole #shoutouttomyex,0
minseok really is that bitch he stole the whole show,0
Your bitch a hoe I be fuckin her mouth if she ain't fuckin I'm kickin her out ï¿½ï,1
@user My bitch brother.,0
"bitch you & y'all weak ass body oil selection can suck my clit backwards, hoe.",1
"Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore , Ros . He was a rat too",0
Communists Take Down Greek Government Website Over Athens Fire Disaster Response Time #Greece#Anonymous won't be taking down terrorists #rapefugee websites any time soon.,0
@user I think I have been for ages tbqh.Since back in the day when I was raid-trolling pro-migrant simps by rubbing their nose in what welcoming rapefugees actually meant.,0
Better to be silent and allow people to guess you are a moron then to open your mouth and remove all doubt #BuildThatWall #MAGA #WWG1WGA,0
@user @user @user 1. Never said you were taught.  2. You called me bitch first.  3. I don't fuckinï¿½,1
"The protesters banged in droves on the glass for the entire time I was in North Korea, Mao's grandson Mao Xinyu appeared at a meeting in Beijing on Friday. There is no review requirement under the Constitution to #BuildThatWall as a national defense issue - #BuildTheWall",0
@user Why are you pandering to McConnell and Ryan. They can't be trusted or the wall would already be done. #BuildThatWall or no vote from Me.,0
"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore""",1
"@user @user @user Trans Exclusionary Radical Feminist. It's used as an insult like bitch or cunt,ï¿½",0
You can fuck my bitch you can have my hoe,1
"ain't bout shit you hoes claim, bitch stop speaking on my name .",1
All they need is TLC thats BS #SENDTHEMHOME,1
"@user @user Oh cry me a river you obstructionist aholes.  As the kids say ""Karma's a bitch""",0
First Booker is caught in a lie; now Kamala. Don't they have any legit arguments against #POTUS #Trump & #GOP ? Must everything be a deception?#Liars #MAGA #KAG #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder,0
@user @user @user @user @user @user you don't know me to call me a whore bitch.,0
"@user @user @user He didn't get away with it yet. Rosie hasn't sung yet.If Dems take the house, he gets away with it.#GetOutTheVote #MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #NRA #FoxNews",0
#IllegalAliens are in the USA illegally and they are alien to our soil. Hence the term #IllegalAlien,0
#Muslim #Islam Terrorist Did This #NeverForget #NeverForget911 #RefugeesNotWelcome,1
Democratic platform! Sad! #NoDACA,0
Bitch I hate you cause you beat women.,0
"This is Bull shit! @user needs to go!Punk ass @user will be gone, so he could care less about what we want. #IllegalAliens#QAnon #TrustThePlan",0
Happy Birthday Bitch!! You not a teenager no more hoe. Its about damn time! Fuck it up like you been fucking it up!ï¿½,0
Let's #BuildThatWall this #SundayMorningVisit #NFLSundayJoin us @,0
@user @user @user @user Mark Levin is a dumb cunt,0
We let these #migrants in to our country for a better life but what's about our lives and our children's future. That do not want to live by our laws. These #Muslims do not respect our way of life. #SENDTHEMBACK,1
"Last time I visited Disneyland, I bumped into Obama.He was in Fantasyland.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #FoxNews #NRA @user @user @user @user",0
"@user What are the chances that out of the 130 aliens, some would go on to permanently separate Americans from their families by murdering them. #ICE #BorderSecurity #ClosedBorders #ImmigrationReform #BuildThatWall",1
@user i felt like such an asshole but bitch it's lana del rey come on sweaty,0
@user So Twitter opposes the term #IllegalAliens but allows this from verified accounts. Makes sense.,0
You called your mom a hoe AND a bitch? ï¿½ï¿½ï¿½ï¿½ Imma pray for you cause karma is going to do a number on y,0
"To whoever stole ï¿½ï¿½60 of my birthday money out of my room, you are a bitch and you're not allowed round againï¿½ï¿½",0
@user These so called dreamers had 5 years to register they didn't. #EndDACA Democrats against American Citizens,1
"#QAnon The red line is being drawn, and we are sick of illegals killing innocent Americans or almost. #DeportThemAll #ImmigrationReform #BuildThatWall #LockHisAssUp #KAG2018 #WWG1WGA #PatriotsUnited @user",1
@user @user Hey did you see How he was reading the same TelePrompTer (book of LIES) that Hussein-#Treason was reading back in 2008? #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA,0
@user @user SHUTITDOWN #BUILDTHATWALL #SHUTITDOWN #NOWALLNOGOVERMENT #TRUMP2020 #MAGA,0
@user @user Bitch u celebrate this whore ass jewtuber minecraft x roblox porn rp player's birthday and uï¿½,0
We must Remove the Tens of Millions of Invasive Parasites!!We must End this Long Going Nightmare!!#DeportThemAll #FoxNews #MAGA #AmericaFirst@realDonaldTrump @user @user @user @user @user @user @user,1
@user @user Hoe ass bitch you was just trying to suck my dick ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1
"@user RT @user The #USA has a major Debt problem and thus cannot afford big tax cuts for the wealthy, big Globalist Corporations, RINOs, & Wall Street. #USA #Americans #America #PJNET #EndDACA #NoAmnesty #Congress @user @user @user @user @user",0
Kyrie was like Gee Money. Lebron was like: Is that all this about some skeezer fuck that hoe bitch you think I give a fuck about her LMAO!,1
"MASA WALL Border Wall Design#FundTheWall#BuildThatWall For more information, go to and/or contact @user",0
@user Im a Texan but Im rooting for to win. Saw you @user this morning and was very impressed with your credentials and your service to our great country! Wish I could cast a vote for you. Best of luck! #MAGA #KAGA #BuildThatWall,0
@user Bitch eat,0
"@user Harp, chem trails they control the weather n other uses,if ur weather sucks complain #Stopthechemtrains #MAGA #TRUMP 2020 #BUILDTHATWALL",0
"I have never raped a bitch, but I will break a bitch. ï¿½ï¿½ï¿½ @user official season 10 tagline!",0
"Obama reappearing time & time again is like that one turd that just won't go away, no matter how many times you flush!#GoAwayObama #ObamaWorstPresidentEver #MAGA #Veteran #KAG2018 #KAG2020 #AmericaFirst #NoAmnesty #BuildThatWall #2AShallNotBeInfringed",0
"They do not need them, I do not need them nor do I require them to enrich my life. #Stoptheinvasion #Brexit #Sodyoueu #Nosurrender",0
"This white man called me a cunt? like what is that? Is it like saying ""bitch"" lmao",0
Wow bitch!!! Why don't you worry about your own damn self. At least she isn't the hoe that you are! Sure her day will be great w/out u in it,1
THIS.#IllegalAliens,0
@user Same. Let's romeo and juliet this bitch.,0
bitch I'm gonna slap those hoes commenting about other members when YOU SHOULD BE GRATEFUL THAT NAMJOON IS THERE,1
This is NancyNancy called my pay raise #Crumbs.Nancy doesn't want to fund the #MILITARY.Nancy puts #IllegalAliens rights before citizen rights.Nancy wants to house the illegals before our homeless #veterans Don't be a Nancy.@Maga4Justice #Trump#WednesdayWisdom #MAGA,0
